type,chapter,chapterTitle,department,departmentTitle,section,sectionTitle,article,articleTitle,2013,2014,2015,2016,2017,2018
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.340,Droit d'accise et taxe de consommation dus par le centre pénitentiaire de Givenich,450,2000,1000,1000,1000,1000
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.350,Frais d'acquisition et d'entretien de l'armement et de matériel de protection individuelle; acquisition de munitions; acquisition de matériel anti-feu; matériel de sécurité; acquisition de croix de service,24803,51282,49710,50654,51616,52649
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.370,Programme de prise en charge de personnes toxico-dépendantes en milieu pénitentiaire,781415,900000,948300,966317,984670,1004371
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,33.000,Participation de l'Etat au financement de projets favorisant la réintégration sociale des détenus,263000,447824,459230,464523,471556,482751
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,34.040,Dédommagement de tierces personnes,0,0,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,34.070,Soutiens aux prévenus élargis,0,0,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,34.090,CPL : Salaires des détenus,1543442,1644000,1354000,1379726,1405940,1434059
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,34.091,CPG : Salaires des détenus,0,0,290000,295510,301124,307147
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,42.000,Prise en charge des cotisations de sécurité sociale des détenus,0,100,100,100,100,100
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,11.630,Indemnités pour services extraordinaires,3244,9500,13930,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.510,"Frais de route et de séjour, frais de déménagement",0,654,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.560,Centre pénitentiaire de Luxembourg: Location et entretien des installations de télécommunications,0,26680,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.561,Centre pénitentiaire de Givenich: Location et entretien des installations de télécommunications,0,7000,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.580,"Centre pénitentiaire de Luxembourg: réparation et entretien des bâtiments, du mobilier, des installations techniques et des alentours",0,3821,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.581,"Centre pénitentiaire de Givenich: réparation et entretien des bâtiments, du mobilier, des installations techniques et des alentours",0,901,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.691,Formation des détenus et frais d'encadrement,0,695,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.800,Gratuité de l'abonnement téléphonique du personnel,0,0,0,0,0,0
depenses,,,7,Ministère de la Justice,07.2,Etablissements pénitentiaires,12.820,Dépenses relatives au travail des détenus: acquisition d'outillage et de matières premières,0,481,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.000,Traitements des fonctionnaires,2719463,2921602,3005387,3078168,3147955,3258791
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.010,Indemnités des employés occupés à titre permanent,80776,260488,330730,338729,346408,358605
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.020,Indemnités des employés occupés à titre temporaire,114439,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.100,Indemnités d'habillement,356,370,375,382,389,397
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.130,Indemnités pour services extraordinaires,0,500,315000,321000,325500,333000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.131,Frais de justice; expertises et missions spéciales,0,100,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,11.132,Indemnités pour services extraordinaires,228298,286000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.010,"Frais de route et de séjour, frais de déménagement",30,220,200,200,200,200
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.030,Fourniture de vêtements de travail et de protection,864,1470,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.040,Frais de bureau; dépenses diverses,56956,59390,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.050,Achat de biens et de services postaux et de télécommunications,37120,36530,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.060,Location et entretien des installations de télécommunications,0,3000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.080,Bâtiments: exploitation et entretien; dépenses diverses,47017,64150,250000,250000,250000,250000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.190,"Colloques, séminaires, stages et journées d'études, frais d'organisation et de participation",923,2390,1500,1500,1500,1500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,102700,107200,109300,111550
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.300,Frais de justice; expertises et missions spéciales,777,1500,1500,1500,1500,1500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,07.3,Juridictions administratives,12.391,"Frais de réunion, cérémonies, réceptions officielles, frais de représentation",974,1000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.000,Traitements des fonctionnaires,85986249,88564242,95302442,97609329,99822324,103336947
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.010,Indemnités des employés occupés à titre permanent,59505667,64514573,70810798,72522607,74166836,76778162
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.020,Indemnités des employés occupés à titre temporaire,5642448,40665,46007,47123,48192,49889
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.030,Salaires des salariés occupés à titre permanent,16909335,19664240,20823259,21328347,21811902,22579872
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.040,Salaires des salariés occupés à titre temporaire,228156,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.100,Indemnités d'habillement,140804,163100,169500,176280,183300,190600
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.130,Indemnités pour services extraordinaires,631568,567000,587000,587000,587000,587000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.131,Réforme administrative: indemnités pour services extraordinaires,0,1000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.132,Conseil de discipline des fonctionnaires et employés de l'Etat: indemnités pour services extraordinaires,13926,20000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.150,Indemnités pour heures supplémentaires prestées par les agents de l'Etat,54155,25000,35000,35000,35000,35000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.170,Indemnisation des fonctionnaires et anciens fonctionnaires ayant subi un dommage en raison de leur qualité ou de leurs fonctions,115197,60000,60000,60000,60000,60000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.310,"Traitements et pensions des fonctionnaires, indemnités des employés et salaires des ouvriers de l'Etat ainsi que rémunérations d'autres agents publics en tout ou en partie à charge de l'Etat: dépenses supplémentaires résultant ou pouvant résulter de nouvelles mesures légales, réglementaires et contractuelles, de l'évolution de l'échelle mobile des salaires ainsi que du recrutement de personnel; dépenses diverses",0,22272000,7891600,26584000,47608000,69033000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.311,"Traitements des fonctionnaires, indemnités des employés et salaires des ouvriers ainsi que rémunérations d'autres agents publics en tout ou en partie à charge de l'Etat: dépenses non imputables sur un crédit budgétaire spécifique",283099,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.312,"Cotisations, intérêts et frais à payer à des organismes de sécurité sociale étrangers",0,1000,1000,1000,1000,1000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.313,Régularisation de montants indûment versés,50000,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.001,Indemnités pour services de tiers,30912,33000,33000,33000,33000,33000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.010,Jurys et commissions des examens administratifs: frais de route et de séjour,0,200,200,200,200,200
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.012,Frais de route et de séjour à l'étranger,18344,61000,60000,60000,60000,60000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.040,Frais de bureau.,6511,6390,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.050,Achat de biens et de services postaux et de télécommunications,45460,31500,7000,7000,7000,7000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.080,Bâtiments: exploitation et entretien,8882,8100,8100,8300,8500,8700
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.100,Loyers d'immeubles et charges locatives accessoires payés à des secteurs autres que le secteur administrations publiques,1952479,1958000,1958000,2016000,2016000,2077000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.101,Loyers d'immeubles et charges locatives accessoires payés à des secteurs autres que le secteur administrations publiques,38612,13100,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.110,Honoraires d'avocats pour actions judiciaires ordonnées par l'administration,22704,27000,27000,27000,27000,27000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.120,Réforme administrative - Frais d'experts et d'études,279115,150000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.121,Réforme administrative - Plans d'amélioration et de qualité,214424,0,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.122,Réforme et simplification administrative - Frais d'experts et d'études; dépenses diverses,24348,298873,750000,750000,700000,700000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.125,Système intégré de gestion du personnel de l'Etat,329406,235000,235000,235000,235000,235000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.140,Frais relatifs à l'optimisation du recrutement,0,50000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.141,"Réforme administrative - Frais de publicité, de sensibilisation et d'information; frais divers dans l'intérêt du recrutement du personnel de l'Etat",159143,160000,54000,34000,34000,34000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,7000,8000,8000,8000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.300,Comité à la simplification administrative (CSA): frais d'études et de consultance ainsi que prestations de services en rapport avec des publications; dépenses diverses,172685,300000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,33.000,Participation de l'Etat dans le financement de mesures sociales dans l'intérêt du personnel de l'Etat: frais de fonctionnement d'organismes créés dans l'intérêt des agents de la fonction publique,1232767,2303000,2369000,2500000,2600000,2700000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,33.001,Accord salarial : Dépenses à charge du budget de l'Etat pour le secteur public élargi,0,3968000,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,34.010,Indemnités des agents de l'Etat bénéficiant du régime de la préretraite,1531396,1829000,1690000,1700000,1700000,1700000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,34.080,Participation de l'Etat dans le financement de mesures sociales dans l'intérêt du personnel de l'Etat: bonifications d'intérêt aux agents publics,3346614,3600000,3500000,3500000,3500000,3500000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,35.060,Contributions à des organismes internationaux,252933,253121,253121,250000,250000,250000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,41.000,Subside à la chambre des fonctionnaires et employés publics pour l'indemnisation des observateurs aux examens administratifs et le recouvrement des frais de bureau,37185,37185,37185,37185,37185,37185
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,41.001,Participation de l'Etat à raison de 50% dans les frais effectifs des élections pour le renouvellement de la chambre des fonctionnaires et employés publics,0,0,205000,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.630,"Cours, jurys et commissions des examens administratifs: indemnités pour services extraordinaires",7171,2655,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,11.650,Indemnités pour heures supplémentaires,0,2200,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.0,Fonction publique et réforme administrative.- Dépenses diverses,12.621,Réforme administrative - Frais d'amélioration et de qualité,0,4770,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.1,Pensions,11.051,Suppléments de pension bénévoles à des fonctionnaires de l'Etat ou à leurs survivants; rentes permanentes bénévoles à des employés de l'Etat n'ayant pas droit à une pension ou à leurs survivants,0,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.1,Pensions,11.130,Commission des pensions: jetons de présence des membres de la commission; indemnité du délégué du gouvernement; indemnités du secrétaire et du personnel auxiliaire,13238,30000,30000,30000,30000,30000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.1,Pensions,12.150,"Commission des pensions: honoraires et frais de déplacement des médecins, frais de clinique et de laboratoire",1109,2500,2500,2500,2500,2500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.1,Pensions,93.000,Alimentation du Fonds des pensions introduit par la loi du 3 août 1998 instituant des régimes de pension spéciaux pour les fonctionnaires de l'Etat et des communes ainsi que pour les agents de la Société nationale des chemins de fer luxembourgeois,469011666,478000000,528522259,562269608,594823358,633652756
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.000,Traitements des fonctionnaires,163853,167915,173400,177600,181627,188022
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.010,Indemnités des employés occupés à titre permanent,635325,669656,704102,721127,737476,763442
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.020,Indemnités des employés occupés à titre temporaire,0,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.030,Salaires des salariés occupés à titre permanent,75814,75754,80552,82505,84375,87346
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.040,Salaires des salariés occupés à titre temporaire,0,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,11.100,Indemnités d'habillement,425,450,450,450,450,450
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.000,Traitement des déclarations en matière d'allocation de repas,36708,35000,20000,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.010,Frais de route et de séjour,30,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.030,Indemnités pour services de tiers,0,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.040,Frais de bureau,15653,17665,17665,17665,17665,17665
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.050,Achat de biens et de services postaux et de télécommunications,11368,14000,14000,14000,14000,14000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.080,Bâtiments: exploitation et entretien,3940,4000,4000,4000,4000,4000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.250,Formules destinées au paiement des émoluments: frais de confection et frais d'envoi,326972,250000,87000,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.2,Administration du personnel de l'Etat,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.010,Indemnités des employés occupés à titre permanent,389332,337745,374702,383791,392492,406311
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.030,Salaires des salariés occupés à titre permanent,110283,98030,114899,117686,120355,124592
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.100,Indemnités d'habillement,543,308,441,452,463,475
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.130,Direction de l'institut et formation générale des stagiaires: indemnités pour services extraordinaires,123335,168783,313214,313000,313000,313000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.131,Formation continue et cours de perfectionnement: indemnités pour services extraordinaires,100672,144011,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.000,Formation générale des stagiaires: indemnités pour services de tiers,53991,83080,83080,84119,85170,85170
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.001,Formation continue et cours de perfectionnement: indemnités pour services de tiers,252719,437317,687317,706033,714859,714859
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.040,Frais de bureau,25305,21985,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.050,Achat de biens et de services postaux et de télécommunications,9714,12096,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.080,Bâtiments: exploitation et entretien,11259,4840,5365,5432,5500,5500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.140,"Frais de publicité, de sensibilisation et d'information",0,5000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.190,Frais de perfectionnement et de stage à l'étranger,1047,5000,5000,5063,5126,5126
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.191,"Colloques, séminaires, stages et journées d'études, frais d'organisation et de participation",225,1000,1000,1013,1025,1025
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,36984,38000,38000,38000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.3,Institut national d'Administration Publique,11.631,Indemnités pour services extraordinaires,297,0,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,11.000,Traitements des fonctionnaires,318363,325524,336160,344303,352109,364507
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,11.010,Indemnités des employés occupés à titre permanent,35451,36087,37806,38720,39598,40992
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,11.020,Indemnités des employés occupés à titre temporaire,28873,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,11.030,Salaires des salariés occupés à titre permanent,6064,6210,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,11.130,Indemnités pour services extraordinaires,1785,5100,4100,4100,4100,4100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.000,Indemnités pour services de tiers,0,1000,1000,1000,1000,1000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.010,Frais de route et de séjour,2549,3500,3500,3500,3500,3500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.040,Frais de bureau,12970,13500,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.050,Achat de biens et de services postaux et de télécommunications,1637,4000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.080,Bâtiments: exploitation et entretien,0,500,500,500,500,500
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.120,Frais d'experts et d'études,21645,30000,30000,30000,30000,30000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.200,Dépenses relatives aux assurances-responsabilité civile contractées dans l'intérêt des écoles placées sous l'autorité directe du ministre de l'éducation nationale,52416,54000,54000,55000,56000,57000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.260,Frais d'exploitation et frais administratifs; dépenses diverses,0,0,18120,18000,18000,18000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.4,Sécurité dans la fonction publique,12.300,Achats de biens et de services spécifiques,361,620,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.000,Traitements des fonctionnaires,14597352,15430897,16075224,16464354,16837633,17430466
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.010,Indemnités des employés occupés à titre permanent,4107392,4782548,7772015,7960036,8140507,8427123
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.020,Indemnités des employés occupés à titre temporaire,19760,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.030,Salaires des salariés occupés à titre permanent,551847,635763,1538493,1575811,1611537,1668278
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.040,Salaires des salariés occupés à titre temporaire,0,100,100,100,100,100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.060,Indemnités des ouvriers au service de l'Etat dans le cadre d'un contrat d'apprentissage,0,62000,62000,62000,62000,62000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.100,Indemnités d'habillement,5178,5500,9616,9700,9700,9700
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.130,Indemnités pour services extraordinaires,5366,6100,2900,3100,3100,3100
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,11.131,Primes en application de l'article 11 de la loi du 20 avril 2009 portant création du Centre des technologies de l'information de l'Etat (CTIE et autres administrations),1858080,1993000,2161161,2214278,2264482,2344210
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,12.041,Crédit commun: Matériel de bureau,530671,517500,540280,520000,520000,520000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,12.042,Crédit commun: Frais d'impression,168798,186300,186300,190000,190000,190000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,12.043,Crédit commun: Frais de reliure et de façonnage,18366,18000,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,33.001,Participation de l'Etat au financement de projets du secteur associatif en relation avec la mise en oeuvre du plan d'action gouvernemental pour la société de l'information,10000,0,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,41.050,Dotation dans l'intérêt du fonctionnement du CTIE,61000000,60000000,71021148,73415917,76252362,79786562
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,43.000,Participation de l'Etat au financement de projets du secteur communal en relation avec la mise en oeuvre du plan d'action gouvernemental pour la société de l'information,15505,0,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.5,Centre des technologies de l'information de l'Etat,12.625,Frais d'experts et d'études,0,71100,0,0,0,0
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.6,Service médical - Dépenses diverses,11.000,Traitements des fonctionnaires,592996,607148,626926,642110,656668,679789
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.6,Service médical - Dépenses diverses,11.010,Indemnités des employés occupés à titre permanent,126230,130599,137272,140591,143778,148840
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.6,Service médical - Dépenses diverses,12.000,Honoraires médicaux pour visites ordonnées par l'administration,18981,20000,20000,20000,20000,20000
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.6,Service médical - Dépenses diverses,12.010,"Frais de route et de séjour, frais de déménagement",361,900,900,900,900,900
depenses,,,8,Ministère de la Fonction publique et de la réforme administrative,08.6,Service médical - Dépenses diverses,12.040,"Frais de bureau: matériel de bureau, journaux, livres et périodiques",7532,8100,0,0,0,0
